Easting,Northing,UTM Zone,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
514687,4442140,T10,-122.8276136,40.1294651,222524,,CERTIFIED,204.83,,,204.83,1,CARICC,,,,2022/01/12 23:33:35+00,,,,,Human,Other Human Cause,,N8TS,,2021/08/19 14:26:00+00,,2021/11/09 17:00:00+00,,,,,P5,514,ONCC,,,,,,SYD,,WF,FI,40.12946,-122.8276,,2021/08/19 14:26:00+00,{3C108FD9-5415-4F80-B216-52D0861BF39B},,0,0,0,0,1,,1293,,,,Tehama,CARICC,6103,FS,CASHF,,USFS,Federal,,,,,,,NC04,FS,CASHF,US-CA,Timber,TL2,,,,2021-CASHF-001293,No Decision,wildcad,INFORM_Inspector,0,,,2021/08/21 14:33:59+00,2022/01/12 23:33:35+00,IRWIN,{335A713D-0B59-4F41-843F-04D2AE468011},0,,
1061758,5067723,T10,-115.8047133,45.53588615,222866,,CERTIFIED,8150.3089,2021/10/28 15:30:00+00,2021/10/28 15:30:00+00,8150,0.1,IDGVC,180000,,,2021/12/22 18:43:59+00,Minimal,Smoldering,Backing,Creeping,Natural,Lightning,,N89M,,2021/08/23 22:24:00+00,Type 4 Incident,2021/10/28 15:30:00+00,0,0,50,50,P1,117,NRCC,2021/10/28 15:00:00+00,2021/10/21 15:00:00+00,2021/10/28 15:00:00+00,F,Type 4 IC,Sheep Creek,"16 Miles West of Dixie, ID in the Sheep Creek Drainage",WF,FI,45.53333,-115.8001,0.1,2021/08/23 22:47:59+00,{5554DEEE-A97A-46CE-8A8C-AC461ED72A1F},,0,1,0,0,0,0,960,100,45,,Idaho,IDGVC,16049,FS,IDNCF,,USFS,Federal,,,,,,,NR06,FS,IDNCF,US-ID,Timber,TL7,Short Grass (1 foot),Brush (2 feet),6,2021-IDNCF-000960,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/08 22:33:14+00,2021/08/23 22:57:20+00,2021/12/22 18:44:00+00,IRWIN,{4F9E5BE1-CE02-4C85-AE9C-155488CDE63B},,,
1018794,5168546,T10,-116.2417155,46.47038536,222931,,CERTIFIED,0.01,,,0.1,1,IDGVC,,,,2021/09/23 19:19:23+00,,,,,Human,Other Human Cause,,N8X1,,2021/08/24 08:06:00+00,,2021/09/27 15:13:00+00,,,,,,,NRCC,,,,,,Lovers Leap,,WF,FI,46.47048,-116.2333,,2021/09/24 08:16:59+00,{F5D09090-10FD-48A2-BA69-7BAB15FB578A},1,0,1,0,0,0,,962,,,,Clearwater,IDGVC,16035,,IDNPT,,Tribal,Other,,,,,,,NR03,DL,IDCTS,US-ID,Timber,TU5,,,,2021-IDCTS-000962,No Decision,wildcad,INFORM_Inspector,0,,,2021/08/24 08:59:56+00,2021/09/23 19:19:25+00,IRWIN,{67196117-0A6A-4EA3-8571-C34DBB4EC152},,,
558968,4524486,T10,-122.3002251,40.86932287,223509,,CERTIFIED,11.18,2021/08/30 01:47:00+00,2021/08/31 01:10:00+00,11.5,11.5,CARICC,,,,2022/01/19 18:49:42+00,,,,,Human,Other Human Cause,,N83X,,2021/08/27 18:35:00+00,,2021/09/08 19:28:00+00,,,,,P5,514,ONCC,,,,,,MOSS,,WF,FI,40.87826,-122.3019,,2021/08/27 18:40:00+00,{C2763034-F1D8-4C8A-8631-7809E4725807},,0,0,0,0,1,,1323,,,,Shasta,CARICC,6089,FS,CASHF,,Private,Private,,,,,,,NC04,FS,CASHF,US-CA,Timber,TL9,,,,2021-CASHF-001323,No Decision,wildcad,INFORM_Inspector,0,,,2021/08/27 18:37:12+00,2022/01/19 18:49:43+00,IRWIN,{E4478B9A-53EE-4B69-8BB4-B5FFBA116317},0,,
970285,4906924,T10,-117.1182886,44.16389349,223570,,CERTIFIED,2.52,2021/08/28 00:17:00+00,2021/08/28 01:34:00+00,2.5,1,ORVAC,,,,2021/10/25 20:42:45+00,,,,,Human,Equipment,Motor Vehicle,N84P,,2021/08/27 21:54:00+00,,2021/09/02 02:00:00+00,,,,,,,NWCC,,,,,,MOORES HOLLOW,,WF,FI,44.17904,-117.1341,,2021/08/27 21:59:59+00,{840177CD-ABF7-4CF3-BF8E-5D67657CD91C},1,0,1,0,0,0,,232,,,,Malheur,ORVAC,41045,BLM,ORVAD,,BLM,Federal,,,,,,,NW12,BLM,ORVAD,US-OR,Grass,GR1,,,,2021-ORVAD-000232,No Decision,wildcad,INFORM_Inspector,0,,,2021/08/27 22:58:04+00,2021/10/25 20:42:46+00,IRWIN,{40FC7978-4C84-47BB-B782-AC94DFA00F10},,,
446576,4529611,T10,-123.6344138,40.91586508,223898,,CERTIFIED,209159.8796,2021/09/28 18:19:00+00,2021/10/20 18:19:00+00,2421,1,CANCIC,5300000,,,2022/01/11 00:03:47+00,Minimal,Creeping,Smoldering,Creeping,Undetermined,Undetermined,Origin and/or cause not identified,N89A,,2021/08/29 21:38:00+00,Type 1 Incident,2021/11/07 23:29:59+00,0,100,0,0,P5,510,ONCC,2021/09/15 00:30:00+00,2021/09/14 00:59:59+00,2021/09/15 00:30:00+00,F,Type 1 Team,Knob,"3 miles SSW of Willow Creek, Ca.",WF,FI,40.8652,-123.6744,,2021/08/29 21:40:00+00,{A722E0FB-C96C-40F8-A762-C6C8B7CF8966},1,0,1,0,0,1,0,795,100,100,Willow Creek,Humboldt,CANCIC,6023,FS,CASRF,,USFS,Federal,,,,,,,NC04,FS,CASRF,US-CA,Timber,TL5,Timber (Litter and Understory),Closed Timber Litter,145,2021-CASRF-000795,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/09/20 15:28:04+00,2021/08/29 22:45:37+00,2022/01/11 00:03:47+00,IRWIN,{31D5D929-3153-42FA-8B06-6E11428EDED6},0,,
816290,4869445,T10,-119.0610136,43.91020571,224058,,CERTIFIED,67.26,2021/09/02 23:00:00+00,2021/09/07 00:00:00+00,67.26,5,ORBIC,,,,2021/12/03 15:43:40+00,,,,,Undetermined,Undetermined,,N9AA,,2021/08/30 21:20:59+00,,2021/10/27 15:00:00+00,,,,,P6,604,NWCC,,,,,,Burnt Mtn,,WF,FI,43.88121,-119.086,2,2021/08/30 21:20:59+00,{B04F4D14-5715-4410-848D-C5ED1EC5BE8D},1,0,1,0,0,0,,2257,,,,Harney,ORBIC,41025,FS,ORMAF,,USFS,Federal,,,,,,,NW12,FS,ORMAF,US-OR,Timber,TL8,,,,2021-ORMAF-002257,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/08/31 21:46:05+00,2021/08/30 22:42:39+00,2021/12/03 15:43:41+00,IRWIN,{1561CF40-A27B-48BB-A1E2-4C978B4BA69F},,,
883697,4976392,T10,-118.1454136,44.83766587,224063,,CERTIFIED,87.1338,2021/09/26 21:45:00+00,2021/09/29 18:35:00+00,60,1,ORBMC,440000,,,2021/11/09 22:59:18+00,Minimal,Smoldering,Creeping,Isolated Torching,Human,Other Human Cause,,N9AG,,2021/08/30 22:02:00+00,Type 4 Incident,2021/11/03 14:29:59+00,0,100,0,0,P6,616,NWCC,2021/09/30 01:30:00+00,2021/09/30 01:15:00+00,2021/09/30 01:30:00+00,F,Type 4 IC,Rock Creek,Rock Creek Drainage,WF,FI,44.89834,-118.3586,80,2021/08/30 22:10:00+00,{881F3731-1441-4531-B339-6EE6A86D1CEE},,0,0,0,0,0,0,1199,100,100,,Baker,ORBMC,41001,FS,ORWWF,,USFS,Federal,,,,,,,NW11,FS,ORWWF,US-OR,Timber,TU4,Timber (Litter and Understory),,26,2021-ORWWF-001199,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/01 18:30:26+00,2021/08/30 23:06:01+00,2021/11/09 22:59:19+00,IRWIN,{8F2247D4-DB43-4C00-B774-9C2735C14DA0},,,
510080,4725226,T10,-122.8769584,42.67944967,224288,,DEFAULT,36.42,2021/09/04 18:59:59+00,2021/09/08 02:45:59+00,36,,OR71C,,,,,,,,,Human,Equipment,Motor Vehicles,N9DG,,2021/09/01 02:32:59+00,,2021/09/14 17:40:00+00,,,,,,,NWCC,,,,,,Board Mountain,,WF,FI,,,,2021/09/01 02:55:00+00,{CC519F2A-5048-412F-81CA-288BAB9D304E},1,0,1,0,0,0,,27822,,,,Jackson,ORRVC,41029,,,,Private,Private,,,,,,,NW04,DOF,OR711S,US-OR,Timber,TU1,,,,2021-OR711S-027822,No Decision,IROC,IROC,0,,,2021/09/01 03:36:47+00,2021/11/23 23:47:17+00,IRWIN,{C638FC7C-A8B3-4911-B8B9-839E2581F1E3},,,
631943,4436026,T10,-121.4528464,40.0641722,224562,,CERTIFIED,0.1,,,0.1,0.1,CASIFC,,,,2021/10/01 19:06:18+00,,,,,Undetermined,Undetermined,,N9EY,,2021/09/02 21:04:59+00,,2021/10/01 19:05:41+00,,,,,P5,1522,ONCC,,,,,,HUMBUG,,WF,FI,40.064167,-121.452833,,2021/09/02 21:10:00+00,{BD7876F9-11D2-4082-824E-1255FD44857C},,0,1,0,0,0,,5233,,,,Butte,CASIFC,6007,FS,CALNF,,USFS,Federal,,,,,,,NC07,FS,CALNF,US-CA,Timber,TU5,,,,2021-CALNF-005233,No Decision,cfcad,INFORM_Inspector,0,,,2021/09/03 01:28:24+00,2021/10/01 19:06:19+00,IRWIN,{9BE1622E-7932-4344-A790-96D4E9507877},,,
837225,4764693,T10,-118.8656134,42.96019566,224821,,CERTIFIED,89.1125,2021/09/30 22:31:00+00,2021/10/01 00:59:59+00,89,0.1,ORBIC,,,,2021/12/09 17:49:30+00,,,,,Human,Equipment,Farming Equipment,N9G9,,2021/09/04 21:46:00+00,,2021/10/13 00:59:59+00,,,,,PR,1522,NWCC,,,,,,Krumbo,,WF,FI,42.9515,-118.8667,,2021/09/04 21:56:00+00,{D01A001B-E98C-4CDD-AD8C-82D6FF5D4CD0},0,0,1,0,0,0,,2259,,,,Harney,ORBIC,41025,FWS,ORMAR,,USFWS,Federal,,,,,,,NW12,FWS,ORMAR,US-OR,Grass,GR5,,,,2021-ORMAR-002259,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/08 02:56:44+00,2021/09/04 22:40:11+00,2021/12/09 17:49:30+00,IRWIN,{FD6ADC8B-7B7F-49DF-8E92-D6D83A3B2672},,,
1042537,5131564,T10,-115.9773177,46.1214283,224984,,CERTIFIED,0.01,2021/09/05 23:26:00+00,2021/09/05 23:26:00+00,0.1,1,IDGVC,,,,2021/10/06 19:26:20+00,,,,,Human,Utilities,"Other, Unknown",N9JW,,2021/09/05 22:10:00+00,,2021/09/07 18:53:00+00,,,,,PN,1522,NRCC,,,,,,Mill Ditch,,WF,FI,46.12251,-115.9781,,,{715DA826-8E50-4B99-880B-E1E89D0AC81C},,0,1,0,0,0,,1038,,,,Idaho,IDGVC,16049,,IDNPT,,Tribal,Other,,,,,,,NR05,DL,IDMCS,US-ID,,,,,,2021-IDMCS-001038,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/05 23:17:14+00,2021/10/06 19:26:22+00,IRWIN,{1B5DAE29-0C9D-41C4-8AF4-82E50A49C34F},,,
696881,4683321,T10,-120.6123868,42.27726417,225273,,CERTIFIED,91335.9385,2021/10/21 23:29:59+00,2021/10/21 23:35:00+00,91810,10,ORLFC,26000000,,,2022/01/24 19:36:58+00,Minimal,Smoldering,Creeping,Smoldering,Undetermined,Undetermined,,N9MG,,2021/09/07 20:45:59+00,Type 5 Incident,2022/01/14 18:45:00+00,0,100,0,0,P6,602,NWCC,2021/10/21 23:45:00+00,2021/10/20 23:29:59+00,2021/10/21 23:45:00+00,F,Type 5 IC,Cougar Peak,"15 miles Northwest of Lakeview, Oregon",WF,FI,42.27449,-120.7721,40,2021/09/07 20:45:59+00,{9EF43D90-FD7F-4A95-BF14-371288AA904D},,0,1,0,0,0,0,210452,100,100,,Lake,ORLFC,41037,FS,ORFWF,,USFS,Federal,Willamette,NE,NE,18E,17,38S,NW07,FS,ORFWF,US-OR,Timber,TU2,Timber (Litter and Understory),Timber (Litter and Understory),1,2021-ORFWF-210452,Approved Decision,wildcad,INFORM_Inspector,0,Type 2 Incident,2021/09/18 22:55:01+00,2021/09/07 21:06:11+00,2022/01/24 19:36:59+00,IRWIN,{491A482E-3B83-4F54-9717-0D21D61764C6},0,,
483444,4702321,T10,-123.2014029,42.47306083,225316,,DEFAULT,25.89,2021/09/08 12:59:59+00,2021/09/18 00:40:00+00,26,,OR712C,,,,,,,,,Human,Other Human Cause,"Other, Known",N9NV,,2021/09/08 00:04:59+00,,2021/09/27 22:43:00+00,,,,,,,NWCC,,,,,,Fielder Creek,,WF,FI,,,,2021/09/08 00:30:00+00,{4F8FD8C5-3F2F-48E8-B748-8A7B11CCE3E2},1,0,1,0,0,0,,49822,,,,Jackson,ORRVC,41029,,,,Private,Private,,,,,,,NW04,DOF,OR712S,US-OR,Timber,TU2,,,,2021-OR712S-049822,No Decision,IROC,INFORM_Inspector,0,,,2021/09/08 01:04:56+00,2021/11/16 22:18:56+00,IRWIN,{971F5CB8-9299-49FD-80B0-2E8CAEB37738},,,
769588,4841901,T10,-119.6554136,43.68118564,225588,,CERTIFIED,87.05,2021/09/12 00:04:59+00,2021/09/12 23:45:59+00,87.5,1,ORBIC,100000,,,2021/12/03 15:52:50+00,Minimal,,,,Natural,Lightning,,N9QR,,2021/09/10 00:00:00+00,Type 4 Incident,2021/10/27 15:00:00+00,0,100,0,0,PD,1522,NWCC,2021/09/11 21:30:00+00,2021/09/10 23:00:00+00,2021/09/11 21:30:00+00,F,Type 4 IC,Silver Creek ,2 miles north of Riley Store,WF,FI,43.51854,-119.5849,,2021/09/10 00:59:59+00,{6ECD2E36-AC89-4D6B-8A85-A60E7FC98E85},,0,1,0,0,0,0,2262,0,100,Riley,Harney,ORBIC,41025,BLM,ORBUD,,BLM,Federal,,,,,,,NW12,BLM,ORBUD,US-OR,Grass-Shrub,GS2,Timber (Litter and Understory),Brush (2 feet),12,2021-ORBUD-002262,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/10 01:07:49+00,2021/12/03 15:52:51+00,IRWIN,{08F10896-5945-4916-B771-EA3EA2B69D75},,,
775725,4843832,T10,-119.5784136,43.69629265,225590,,CERTIFIED,2642.62,2021/09/23 03:00:00+00,2021/10/13 21:59:00+00,2643,1,ORBIC,3500000,,,2022/01/05 22:20:38+00,Minimal,Smoldering,Smoldering,Smoldering,Natural,Lightning,,N9QQ,,2021/09/10 00:27:59+00,Type 4 Incident,2021/11/19 17:24:00+00,0,100,0,0,PD,1522,NWCC,2021/09/23 18:59:59+00,2021/09/22 18:59:59+00,2021/09/23 18:59:59+00,F,Type 4 IC,Big Meadow,"10 miles North of Riley, East of Silver Creek Road",WF,FI,43.69175,-119.6049,,2021/09/10 00:40:00+00,{27806E09-76E8-4F0A-88D4-F019440037C6},1,0,1,0,0,0,0,2263,100,100,Riley,Harney,ORBIC,41025,BLM,ORBUD,,BLM,Federal,,,,,,,NW12,BLM,ORBUD,US-OR,Timber,TL8,Timber (Litter and Understory),Brush (2 feet),138,2021-ORBUD-002263,Approved Decision,wildcad,INFORM_Inspector,0,Type 2 Incident,2021/09/13 20:40:03+00,2021/09/10 01:07:57+00,2022/01/05 22:20:38+00,IRWIN,{10DA97AC-3735-4BA2-AD4B-2DE33BF9C005},0,,
1025657,5169971,T10,-116.1513631,46.47781689,225636,,CERTIFIED,0.36,,,0.36,1,IDGVC,,,,2021/09/23 20:09:38+00,,,,,Natural,Lightning,,N9Q2,,2021/09/10 04:55:00+00,,2021/09/23 15:13:54+00,,,,,PN,1522,NRCC,,,,,,Late Night Harmony,,WF,FI,46.48093,-116.1609,,,{A05EF141-1755-4F90-B509-0B526795FDA5},1,0,1,0,0,0,,1060,,,,Clearwater,IDGVC,16035,,,,Private,Private,,,,,,,NR03,DL,IDCTS,US-ID,Grass,GR2,,,,2021-IDCTS-001060,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/10 05:41:55+00,2021/09/23 20:09:41+00,IRWIN,{950F8F0C-790C-491E-8AAB-0288FA5DB5B5},,,
574761,4654632,T10,-122.0967138,42.0401853,226282,,CERTIFIED,76.6534,2021/09/21 01:44:15+00,2021/09/25 22:37:00+00,58,1,ORLFC,,,,2021/10/21 22:07:11+00,,,,,Human,Other Human Cause,,N9W7,,2021/09/13 23:06:00+00,,2021/10/18 22:05:59+00,,,,,PD,1522,NWCC,,,,,,Bear Flat,,WF,FI,42.06125,-122.1009,,2021/09/13 23:10:00+00,{79BE6DD3-A067-4ADA-908C-F365F80817FB},,0,1,0,0,0,,210460,,,,Klamath,ORLFC,41035,BLM,ORLAD,,BLM,Federal,,,,,,,NW07,BLM,ORLAD,US-OR,Timber,TL8,,,,2021-ORLAD-210460,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/09/21 17:29:08+00,2021/09/13 23:33:55+00,2021/10/21 22:07:12+00,IRWIN,{4BFEEBF1-4AF0-4841-9C62-089973596CEC},,,
559795,4509618,T10,-122.2918306,40.73533819,227511,,CERTIFIED,8577.53,2021/10/02 12:59:59+00,,8578,0.1,CARICC,25585815,,,2022/01/14 18:49:46+00,Minimal,Smoldering,Backing,Flanking,Human,Incendiary,,N97R,,2021/09/22 23:41:00+00,Type 3 Incident,2021/10/03 18:59:59+00,0,100,0,0,PN,1522,ONCC,2021/10/03 00:30:00+00,2021/10/02 12:59:59+00,2021/10/03 00:30:00+00,F,Type 3 IC,FAWN,North East of Shasta Lake City,WF,FI,40.735333,-122.291817,,2021/09/22 23:55:00+00,{0EC52428-9E20-46D4-B4C8-AFCD50F9DDA2},,0,1,0,1,0,0,10480,100,100,Redding,Shasta,CARICC,6089,FS,CASHF,,Private,Private,,,,,,,NC05,,CASHU,US-CA,Timber,TL8,Timber (Grass and Understory),Timber (Litter and Understory),94,2021-CASHU-010480,No Decision,cfcad,INFORM_Inspector,0,,,2021/09/22 23:41:12+00,2022/01/14 18:49:46+00,IRWIN,{CAD36336-6DE0-4962-A82A-AF62F664437B},0,,
841275,4883629,T10,-118.7415668,44.02641825,227788,,CERTIFIED,1.21,2021/09/26 03:00:00+00,2021/09/26 17:16:59+00,3,1,ORBIC,,,,2022/01/04 22:32:04+00,,,,,Human,Other Human Cause,,PAB8,,2021/09/24 22:12:59+00,,2021/10/27 15:00:00+00,,,,,,,NWCC,,,,,,Wolf Mountain ,,WF,FI,44.0556,-118.7245,,2021/09/24 22:12:59+00,{A6517915-D0BB-4CC9-8003-EEDE6674E6C0},,0,1,0,0,0,,2273,,,,Harney,ORBIC,41025,FS,ORMAF,,USFS,Federal,,,,,,,NW12,FS,ORMAF,US-OR,Timber,TL6,,,,2021-ORMAF-002273,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/25 00:28:35+00,2022/01/04 22:32:05+00,IRWIN,{037928F4-1C67-4E2B-9377-1670893DE7D9},0,,
585665,4822316,T10,-121.939514,43.54888542,227903,,CERTIFIED,0.3,2021/09/27 01:34:59+00,2021/09/27 17:26:00+00,0.3,0.1,ORCOC,,,,2021/11/02 17:35:06+00,,,,,Human,Camping,,PAM6,,2021/09/26 20:28:00+00,,2021/09/28 18:30:00+00,,,,,P6,601,NWCC,,,,,,0998 CR ,,WF,FI,43.56572,-121.9318,,2021/09/26 21:00:00+00,{A0B87628-6A6F-4B71-9DFA-A8C975A2A4C1},,0,1,0,1,0,,998,,,,Klamath,ORCOC,41035,FS,ORDEF,,USFS,Federal,,,,,,,NW07,FS,ORDEF,US-OR,Timber,TL5,,,,2021-ORDEF-000998,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/26 21:33:54+00,2021/11/02 17:35:15+00,IRWIN,{D3AE1D22-5A35-4562-A542-CC85E3192D02},,,
1012220,5036647,T10,-116.4671134,45.29612607,228045,EKT5,CERTIFIED,5.26,2021/10/28 19:30:00+00,2021/10/28 19:30:00+00,0.1,1,IDGVC,,,,2022/01/05 17:47:22+00,,,,,Natural,Undetermined,,,,2021/09/25 20:34:52+00,,2021/10/28 19:30:00+00,,,,,P1,117,NRCC,,,,,,McCrea Place,,WF,FI,45.30584,-116.4647,,2021/09/25 21:00:00+00,{3E71F9B6-F9A0-42EA-90BD-0FA361537E36},,0,1,0,0,0,,1106,,,,Idaho,IDGVC,16049,FS,IDNCF,,USFS,Federal,,,,,,,NR06,FS,IDNCF,US-ID,Timber,TU1,,,,2021-IDNCF-001106,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/28 20:58:34+00,2021/09/25 22:39:00+00,2022/01/05 17:47:23+00,IRWIN,{FFC47548-4E34-4EA6-81B0-D89217774874},0,,
636657,4869714,T10,-121.296414,43.96786551,228166,,CERTIFIED,0.1,2021/09/25 16:50:59+00,2021/09/25 16:50:59+00,0.1,0.1,ORCOC,,,,2021/11/10 19:28:42+00,,,,,Human,Camping,,PAU0,,2021/09/25 15:45:00+00,,2021/09/25 16:50:59+00,,,,,P6,601,NWCC,,,,,,0991 NE,,WF,FI,43.96789,-121.297063,0.1,2021/09/25 16:30:00+00,{32528C1F-11AE-4F5D-966E-DD8B87A4C396},,0,1,0,1,0,,991,,,,Deschutes,ORCOC,41017,FS,ORDEF,,USFS,Federal,,,,,,,NW07,FS,ORDEF,US-OR,Timber,TU1,,,,2021-ORDEF-000991,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/27 23:32:07+00,2021/11/10 19:28:44+00,IRWIN,{AE45F450-4CC4-45F1-9306-89A3725AB137},,,
1042279,5129479,T10,-115.9830134,46.10300618,228421,,CERTIFIED,6.39,2021/09/30 03:30:59+00,,6.4,0.1,IDGVC,,,,2021/10/08 22:29:55+00,,,,,Human,Debris/Open Burning,Broadcast/Prescribed Burn,PA1L,,2021/09/29 23:21:00+00,,2021/10/01 19:49:00+00,,,,,PN,1522,NRCC,,,,,,Lazy J,,WF,FI,46.09166,-115.9753,,,{516D44E5-AC6A-4378-BE43-64C9BC451D6C},1,0,1,0,0,0,,1119,,,,Idaho,IDGVC,16049,,IDNPT,,Tribal,Other,,,,,,,NR05,DL,IDMCS,US-ID,Grass,,,,,2021-IDMCS-001119,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/30 00:55:19+00,2021/10/08 22:29:59+00,IRWIN,{3D2850E4-2EB2-4E47-B52E-35C8F0E0BA40},,,
1046203,5138651,T10,-115.9220804,46.18180619,228423,,CERTIFIED,1.99,2021/10/01 00:51:00+00,2021/10/01 00:51:00+00,2,0.1,IDGVC,,,,2021/10/08 23:16:32+00,,,,,Natural,Lightning,,PA1M,,2021/09/29 23:25:00+00,,2021/10/04 18:41:00+00,,,,,PN,1522,NRCC,,,,,,Kidder Ridge,,WF,FI,46.18665,-115.9444,,,{1758F577-8A04-4D0D-BD40-112211C6ACC9},,0,1,0,0,0,,1120,,,,Idaho,IDGVC,16049,,,,Private,Private,,,,,,,NR03,DL,IDMCS,US-ID,,,,,,2021-IDMCS-001120,No Decision,wildcad,INFORM_Inspector,0,,,2021/09/30 01:04:23+00,2021/10/08 23:16:34+00,IRWIN,{B3F5BA1A-6EA4-4C7D-9308-D5B3CC5E046B},,,
1024639,5152838,T10,-116.1837077,46.32550798,228587,,CERTIFIED,5,,,5,5,IDGVC,,,,2021/10/08 23:40:08+00,,,,,Human,Debris/Open Burning,Broadcast/Prescribed Burn,PA3C,,2021/10/01 05:50:00+00,,2021/10/04 20:48:00+00,,,,,PN,1522,NRCC,,,,,,Hamilton,,WF,FI,46.3224,-116.2218,,,{99C6D936-148F-49A8-A90D-B2F1CCA84166},,0,1,0,0,0,,1122,,,,Lewis,IDGVC,16061,,IDNPT,,Tribal,Other,,,,,,,NR05,DL,IDMCS,US-ID,,,,,,2021-IDMCS-001122,No Decision,wildcad,INFORM_Inspector,0,,,2021/10/01 09:19:42+00,2021/10/08 23:40:19+00,IRWIN,{31026047-CA75-4D8E-9D30-18B293CDD16B},,,
1041975,5115291,T10,-116.0030134,45.97650617,228927,,CERTIFIED,3.09,2021/10/03 22:14:00+00,2021/10/03 22:14:00+00,3,1,IDGVC,,,,2021/10/13 23:30:36+00,,,,,Human,Debris/Open Burning,Broadcast/Prescribed Burn,PA44,,2021/10/03 20:06:59+00,,2021/10/06 00:00:00+00,,,,,PN,1522,NRCC,,,,,,Yellow Rose,,WF,FI,45.9765,-116.003,,,{5C79CB09-E995-4BBC-8924-CE87F0C62E56},1,0,1,0,0,0,,1124,,,,Idaho,IDGVC,16049,,,,Private,Private,,,,,,,NR05,DL,IDMCS,US-ID,,,,,,2021-IDMCS-001124,No Decision,wildcad,INFORM_Inspector,0,,,2021/10/03 20:21:29+00,2021/10/13 23:30:37+00,IRWIN,{F5859CF1-9F11-433F-821A-0050167E0485},,,
852507,4962470,T10,-118.5484136,44.72879582,229076,EK2L,CERTIFIED,1.4421,2021/10/22 17:29:59+00,2021/11/24 19:59:00+00,0.1,1,ORBMC,,,,2021/12/03 22:37:51+00,,,,,Natural,Lightning,,,,2021/10/04 15:03:36+00,,2021/11/24 20:00:00+00,,,,,P6,614,NWCC,,,,,,Morris Basin,,WF,FI,44.77028,-118.5612,0.1,2021/10/04 15:43:59+00,{CFEC2076-0B5C-4AED-9E3F-B6D8F2E01385},,0,0,0,0,0,,1451,,,,Grant,ORBMC,41023,FS,ORUMF,,USFS,Federal,,,,,,,NW11,FS,ORUMF,US-OR,Timber,TU1,,,,2021-ORUMF-001451,Approved Decision,wildcad,INFORM_Inspector,0,Type 5 Incident,2021/10/06 19:45:57+00,2021/10/04 21:24:08+00,2021/12/03 22:37:53+00,IRWIN,{03C178BE-0897-47AE-A703-960F09E44CC0},,,
